categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
6500,1,STAMPS OF APPROVAL,,Other,Stamps
6501,1,THE FORTUNE 500,,Business,Companies
6503,2,CHRIS COLUMBUS,(Alex: Didn't we just do that?),Entertainment,Movies & Film
6507,2,MEDICAL PREFIXES,,Language,Words & Word Play
6510,1,FUN IN THE CITY,,Geography,Cities
6511,1,NO. 1 BROTHERS,,Music,Contemporary Music
6512,1,HOLIDAYS & OBSERVANCES,,Culture,Events
6514,1,MEASURING UP,,Science,Measurements
6517,2,ACTORS PLAYING ACTORS,,Entertainment,Movies & Film
6518,2,REALLY BAD DAYS,,Geography,Cities
6520,2,FRUITS & VEGETABLES,,Culture,Food & Drink
6522,3,U.S. STATES,,Geography,States
6530,2,COLLEGE TEAM NICKNAMES,,Geography,States
6533,2,MEDICINE,,Science,Health
6541,1,WORD & PHRASE ORIGINS,,Language,Phrases
6545,2,ALBUM OF THE YEAR GRAMMY WINNERS,,Music,Contemporary Music
6546,2,ENGLISH LITERATURE,,Language,Literature
6549,1,STATE CAPITALS,,Geography,Cities
6556,2,QUITE A DISH,,Culture,Food & Drink
6558,2,SPORTS IN THE '90s,,Sports,Teams
6561,3,AFRICAN COUNTRIES,,Geography,Countries
6566,1,20th CENTURY BUSINESS,,Business,Companies
6567,1,COLOR MY WORLD,,Other,Colors
6573,2,WE'RE NOT GOING FAR,"(Alex: ...because throughout the summer, you, the viewers, will be enjoying some of our tournaments from this past season.)",Geography,Countries
6575,1,IT BORDERS CHINA,,Geography,Countries
6582,2,CELLULOID LOVE,,Entertainment,Movies & Film
6583,2,THE HEART,,Science,Health
6584,2,A ROMANTIC DINNER,,Culture,Food & Drink
6596,2,EDIBLE RHYME TIME,,Culture,Food & Drink
6597,2,MAD DOGS,,Nature,Pets
6602,1,ERIC IS SO TALENTED,,Music,Contemporary Music
6614,1,WORLD HISTORY,,Geography,Countries
6615,1,POP GOES THE MUSICAL,,Culture,Theatre
6620,2,"NEW YORK, NEW JERSEY & CONNECTICUT",,Science,Engineering
6628,1,ALLISON JANNEY WAS IN THAT?,,Entertainment,Movies & Film
6629,1,QUOTES,,History,Famous Women
6630,1,FRUITS & VEGETABLES,,Culture,Food & Drink
6642,1,FOOD & DRINK BRANDS,,Business,Brands
6643,1,ISLAND HOPPING,,Geography,Islands
6646,2,A GOOD BOOK,,Language,Literature
6651,2,IN THE MIDDLE OF THE STATE,(Alex: We're gonna give you the letters in the middle of a state's name.  You have to fill out the word and give us the name of the state.),Geography,States
6656,1,COMPUTING 101,,Entertainment,Internet
6658,1,"YOU GET AN ""A""",,Geography,Cities
6659,2,TEENS IN HISTORY,,History,Monarchies
6662,2,NORSE MYTHOLOGY,,Religion,God & Gods
6663,2,OIL IN THEM THAR STATES,,Geography,States
6664,2,ADJECTIVES,,Language,Words & Word Play
6665,3,LANGUAGES,,Language,Languages
6669,1,MONTHLY NAME ORIGINS,,Culture,Events
6670,1,MMM... CHOCOLATE!,,Culture,Food & Drink
6673,2,WE ARE THE CHAMPIONS,,Sports,Competition
6674,2,19th CENTURY AMERICAN LIT,,Language,Literature
6675,2,HEALTH MATTERS,,Science,Health
6679,1,BIBLICAL SPEAKERS BUREAU,"(Alex: You have to identify the speaker, of course.)",Religion,God & Gods
6684,1,FROM THE LATIN,(Alex: Information...),Language,Words & Word Play
6688,2,WINTER SPORTS,,Sports,Competition
6689,2,ISLANDS,,Geography,Islands
6694,1,BRIDGES TO THE FUTURE,,Science,Engineering
6695,1,GREAT BRITS,,History,Famous Women
6699,2,ART & ARTISTS,,Culture,Art
6702,2,THE VEEP,,Politics,Presidents
6703,2,LETTER PERFECT,,Language,Letters & Letter Play
6705,1,STATE CAPITALS,,Geography,Cities
6707,1,A NUMBER IN THE TEENS,,Other,Numbers & Number Play
6713,2,ALL ABOUT ANIMALS,,Nature,Zoology
6714,2,BALLET,,Culture,Theatre
6716,2,YOU'RE NOT GOING OUT WEARING THAT,,Culture,Fashion
6718,1,A COUNTRY OF AFRICA,,Geography,Countries
6719,1,TOP OF THE CHARTS,,Music,Contemporary Music
6722,1,CARD GAMES,,Entertainment,Games
6724,2,STATES OF THE UNION,,Geography,States
6725,2,MOVIES,,Entertainment,Movies & Film
6727,2,SHAKESPEARE,,Language,Shakespeare
6731,1,BODIES OF WATER,,Geography,Bodies of Water
6735,1,STAMPS,,Other,Stamps
6736,1,LETTER PERFECT,,Language,Letters & Letter Play
6741,2,IT'S ELEMENTAL,,Science,Chemistry
6743,3,STATE NAMES,,Geography,States
6744,1,ELECTION 2006,,Politics,Government
6750,2,BIOLOGY,,Science,Health
6763,2,BOOKS & AUTHORS,,Language,Literature
6764,2,OSCAR YOUTH,,Entertainment,The Oscars
6765,2,U.S. COINS,,Other,Money
6766,2,MOUNTAINS,,Geography,Mountains
6767,2,COLORS IN ITALIAN,,Other,Colors
6771,1,FUN WITH FLOWERS,,Nature,Plants
6773,1,YOU'RE MAKING ME HUNGRY!,,Culture,Food & Drink
6777,2,THE DUSTIN HOFFMAN FILM FESTIVAL,,Entertainment,Movies & Film
6784,1,A PASSION FOR FASHION,,Culture,Fashion
6788,2,THE RED SEA,,Geography,Bodies of Water
6794,3,WORLD CAPITALS,,Geography,Cities
6798,1,BRAND NAMES,,Business,Brands
6803,2,WHAT A CHARACTER!,,Culture,Theatre
6809,1,LEGENDS OF SPORTS,,Sports,Teams
6810,1,SHALL WE DANCE?,,Culture,Dance
6815,2,BITS OF THE BODY,,Science,Anatomy
6818,2,IT'S A TOUGH WORLD,,Geography,Bodies of Water
6819,2,THE SILVER SCREEN,,Entertainment,Movies & Film
6820,3,POPULAR SONG,,Music,Contemporary Music
6822,1,ATHLETES,,Sports,Competition
6824,1,BRIDGES,,Science,Engineering
6832,2,YOU'RE AN ANIMAL,,Nature,Zoology
6833,3,RECENT FILMS,,Entertainment,Movies & Film
6834,1,STATE SUPERLATIVES,,Geography,States
6841,2,TV PAST & PRESENT,,Entertainment,Television
6842,2,PLAY REVIVALS,,Culture,Theatre
6846,3,FAMILIAR PHRASES,,Language,Phrases
6867,2,ACTORS & THEIR ROLES,,Entertainment,Movies & Film
6870,2,MUSIC APPRECIATION,,Music,Classical Music
6872,3,ARTISTS,,Culture,Art
6877,1,ARE YOU SHAKESPEARIENCED?,,Language,Shakespeare
6883,2,LONG LIVE THE KING!,,History,Monarchies
6888,1,BEAR FOOT IN THE PARK,,Nature,Parks
6891,1,OSCAR,,Entertainment,The Oscars
6896,2,BOOK NOOK,,Language,Literature
6899,1,INITIALED AUTHORS,,Language,Literature
6902,1,BASKETBALL COACHES,,Sports,Teams
6903,1,ALL BUSINESS,,Business,Companies
6905,2,THE DREADED OPERA CATEGORY,,Culture,Theatre
6908,2,THE 3,,Language,Shakespeare
6910,2,IN A STRANGE LAND,,Geography,Countries
6914,1,DOUBLE TALK FOOD & DRINK,,Culture,Food & Drink
6916,1,FILM COMEDIES,,Entertainment,Movies & Film
6922,2,"""A"" ROCK",,Music,Contemporary Music
6923,2,A HARD PLACE,,Geography,Countries
6924,3,1950s FICTION,,Language,Literature
6925,1,STATE BIRDS,,Nature,Birds
6927,1,OLD GLORY,,Other,Flags
6931,2,MY AFRICAN HOME,,Geography,Countries
6932,2,ROCK HISTORY,,Music,Contemporary Music
6933,2,"SHAKESPEAREAN CROSSWORD CLUES ""M""",,Language,Shakespeare
6937,3,FOOD & DRINK,,Nature,Plants
6940,1,DISEASES,,Science,Health
6942,1,A BARTENDERS' GUIDE,,Culture,Food & Drink
6944,2,THE SUN ALSO RISES,(Alex: This time a reference to the literary work.),Language,Literature
6951,1,ISLAND HOPPING,,Geography,Islands
6955,1,TV THEME SONGS,,Entertainment,Television
6958,2,TRAVEL THE U.S.A.,,Geography,Cities
6960,2,MANLY TITLE MOVIE ROLES,(Alex: You have to name the actor who played the man in each title.),Entertainment,Movies & Film
6963,3,NOBEL PRIZE WINNERS,,Culture,Awards
6965,1,"""KING"" ME",,History,Monarchies
6974,2,MEL GIBSON MOVIES,,Entertainment,Movies & Film
6976,3,U.S. PRESIDENTS,,Politics,Presidents
6990,1,VICE PRESIDENTS,,Politics,Presidents
6991,1,PRO BASKETBALL,,Sports,Teams
6996,2,LONDON LITERARY TOUR,,Language,Literature
6998,2,'80s ROCK,,Music,Contemporary Music
7000,2,BOATS & SHIPS,,History,Ships & Sailors
7002,3,THE MOVIES,,Entertainment,Movies & Film
7003,1,OFFICIAL STATE FOODS,,Geography,States
7006,1,I FEEL LIKE DANCIN'!,,Culture,Dance
7009,2,WHAT A COUNTRY!,,Geography,Countries
7011,2,SHAKESPEARE PLAYS,"(Alex: We'll give you a quote, you identify the play.)",Language,Shakespeare
7017,1,A FASHIONABLE CATEGORY,,Culture,Fashion
7020,1,OUT OF THIS WORLD,,Science,Outer Space
7026,2,EYE,,Science,Health
7030,1,ROCK & ROLL CINEMA,,Entertainment,Movies & Film
7041,3,THE NFL,,Sports,Teams
7043,1,BEAUTY TREATMENTS,,Culture,Food & Drink
7051,2,MILITARY MUSIC,,Music,Contemporary Music
7053,2,PLANET NAMES,,Language,Words & Word Play
7054,3,RELIGIOUS PLACES,,Religion,The Church
7056,1,TV SITCOM DADS,(Alex: You have to identify the show.),Entertainment,Television
7065,2,EARLY AUTOMAKERS,,Business,Companies
7070,1,COOKIN' IN NEW ORLEANS,,Culture,Food & Drink
7076,2,THE AGRICULTURAL HALL OF FAME,"(Alex: It's in Bonner Springs, Kansas.)",Business,Companies
7077,2,FIELD EVENTS,,Sports,Competition
7080,3,5-LETTER WORDS,,Language,Words & Word Play
7082,1,TV MOVIES,,Entertainment,Movies & Film
7083,1,"FOOD, GLORIOUS FOOD",,Culture,Food & Drink
7093,3,U.S. STATE CAPITALS,,Geography,Cities
7095,1,TV ROOMMATES,,Entertainment,Television
7099,1,CLICHES IN OTHER WORDS,,Culture,Fashion
7100,2,THE MAINE INGREDIENTS,,Geography,States
7102,2,I WANT MY MOVIE MOMMY,,Entertainment,Television
7103,2,WRITERS' RELATIVES,,Language,Literature
7113,2,QUOTABLE WOMEN,,History,Famous Women
7119,3,COUNTRIES OF THE WORLD,,Geography,Countries
7121,1,"HAIL, HAIL, ROCK 'N' ROLL",,Music,Contemporary Music
7122,1,20th CENTURY NAMES,,History,Chronology
7123,1,MAN ON BOARD,,History,Ships & Sailors
7126,2,THE OLD TESTAMENT,,Language,Literature
7130,2,THOUSAND ISLAND,,Geography,Islands
7132,3,SHAKESPEAREAN GEOGRAPHY,,Language,Shakespeare
7134,1,SCHOOL OF ROCK,,Music,Contemporary Music
7137,1,FLAG ME DOWN,,Other,Flags
7143,2,A SUCCESS WITH BRUSH,,Culture,Art
7148,1,CHARACTERS IN MUSICALS,,Culture,Theatre
7149,1,WATCH YOUR TONGUE,,Language,Languages
7153,2,"A ""WOMAN"" OF THE MOVIES",,Entertainment,Movies & Film
7157,2,K.C.,,Geography,Cities
7158,3,RECENT HISTORY,,Language,Languages
7164,1,IT'S A GIRL!,,Language,Literature
7165,2,POPE-POURRI,,Religion,The Church
7166,2,GAMES PEOPLE PLAY,,Entertainment,Games
7167,2,THE 50 STATES,,Geography,States
7169,2,OH MY GODS!,,Religion,God & Gods
7171,3,THE HOLLYWOOD WALK OF FAME,,Nature,Birds
7173,1,TV HOSTS,,Entertainment,Television
7177,1,"""B.S.""",,Culture,Food & Drink
7180,2,THE OLYMPICS,,Sports,Competition
7181,2,THE CRUSADES,,Religion,God & Gods
7185,1,A LITTLE LIT,,Language,Literature
7186,1,POP MUSIC,,Music,Contemporary Music
7188,1,AROUND THE WORLD,,Geography,Cities
7191,2,GOVERNMENT & POLITICS,,Politics,Government
7192,2,BROADWAY,,Culture,Theatre
7193,2,LET'S CHECK OUT SOME COLLEGES,,Other,Colleges & Universities
7194,2,THE BIRDS & THE BEES,,Nature,Birds
7198,1,U.S.A.,,Geography,States
7201,1,PAINTERS,,Culture,Art
7205,2,THE DVD CLUB,,Entertainment,Television
7211,1,BOTANY,,Nature,Plants
7214,1,FUN WITH BALLET,,Culture,Theatre
7220,2,NAME THE POET,,Language,Literature
7221,2,GRAPES,,Culture,Food & Drink
7224,1,THE BIRD IS THE WORD,,Nature,Birds
7226,1,"IT'S ""D"" LISH!",,Culture,Food & Drink
7231,2,COLLEGE SPORTS TEAM NICKNAMES,,Other,Colleges & Universities
7234,2,OH MY GODS!,,Religion,God & Gods
7236,3,FILMS OF THE 1950s,,Entertainment,Movies & Film
7244,2,STORM,,Entertainment,Movies & Film
7245,2,MAGNETO,,Science,Outer Space
7247,2,COLOSSUS,,Language,Words & Word Play
7249,3,EXPLORERS,,Geography,Islands
7253,1,GO JUMP IN A GREAT LAKE!,,Geography,Bodies of Water
7266,1,THE HUMAN ELEMENT,,Science,Chemistry
7270,2,BEANTOWN TV,,Entertainment,Television
7287,2,IT'S COMPLICATED,,Language,Words & Word Play
7288,3,LITERATURE,,Language,Literature
7292,1,THIS MEANS WAR!,,History,War
7295,2,OPERA,,Culture,Theatre
7297,2,MEDITERRANEAN ISLANDS,,Geography,Islands
7303,1,BRAND NAMES,,Business,Brands
7305,1,WHO SAYS,(Alex: The WHO here is the World Health Organization.),Science,Health
7306,1,ALSO A 3-LETTER TREE,,Nature,Trees
7308,2,AFRICAN-AMERICAN LITERATURE,,Language,Literature
7314,3,PHRASE ORIGINS,,Language,Phrases
7317,1,MORE SONGS,,Music,Contemporary Music
7319,1,AND FOOD,,Culture,Food & Drink
7323,2,YOU WROTE IT,,Language,Literature
7325,2,THE SOUTHERNMOST CAPITAL CITY,,Geography,Cities
7326,2,15-LETTER WORDS,,Language,Words & Word Play
7327,3,PLAY & FILM TITLES,,Entertainment,Movies & Film
7329,1,GIVING YOU THE MUSICAL TIME OF DAY,,Music,Contemporary Music
7335,2,MOVIE MANIA,,Entertainment,Movies & Film
7336,2,INTERNATIONAL BOOKSTORE,,Language,Literature
7342,1,TAKE A WOK ON THE WILD SIDE,,Culture,Food & Drink
7347,2,AMERICAN POETS & POETRY,,Language,Literature
7349,2,GLAND TIDINGS,,Science,Health
7351,2,ALLITERATIVE ARTISTS,,Culture,Art
7354,1,POLITICS,,Politics,Government
7355,1,PUPPET-POURRI,,Culture,Theatre
7366,3,STATE CAPITALS,,Sports,Teams
7369,1,WHICH U.S. CABINET DEPARTMENT?,,Politics,Government
7370,1,BUSINESS PEOPLE,,Business,Companies
7374,2,AT THE MOVIES,,Entertainment,Movies & Film
7375,2,SPANISH PLACE NAMES IN THE U.S.,,Geography,States
7379,3,ISLANDS,,Geography,Islands
7383,1,BREAKFAST CEREAL,,Culture,Food & Drink
7386,2,A WALK ACROSS THE CHARLES BRIDGE,(Alex: ...in Prague.),Science,Engineering
7388,2,1980s BESTSELLERS,,Language,Literature
7389,2,20th CENTURY WOMEN,,History,Monarchies
7390,2,THE GREEK ALPHABET,,Language,Letters & Letter Play
7391,2,STATES FREAK,,Geography,States
7393,1,COUNTRIES OF THE WORLD,,Geography,Countries
7394,1,A SET OF CHINA,,Culture,Food & Drink
7400,2,PLACES IN SONG,,Music,Contemporary Music
7401,2,FOR BETTER OR VERSE,,Language,Literature
7405,3,GOING TO THE DOGS,,Nature,Pets
7406,1,ART WORKS,(Alex: You have to name the artist.),Culture,Art
7409,1,WHERE WORDS COME FROM,,Language,Words & Word Play
7412,2,BODIES OF WATER,,Geography,Bodies of Water
7414,2,WAR FICTION,,History,War
7416,2,DANCING WITH THE STARS,,Science,Outer Space
7420,1,NO. 1 ALBUMS OF THE '90s,,Music,Contemporary Music
7429,2,SPEAK OF THE DICKENS!,,Language,Literature
7436,1,WOMEN'S FIRSTS,,History,Famous Women
7440,2,LITERARY BROTHERS,,Language,Literature
7445,1,MYTHOLOGY,,Religion,God & Gods
7450,1,"""TIME"" FOR A CHANGE",,Language,Words & Word Play
7453,2,LITERARY QUOTES,,Language,Literature
7454,2,"FISH, BIRD OR MAMMAL",,Nature,Birds
7457,3,PRESIDENTIAL FAMILIES,,Politics,Presidents
7458,1,WORLD LEADERS,,Politics,World Leaders
7462,1,ALL BARK,,Nature,Trees
7467,2,U.S. LAKES & RIVERS,,Geography,Bodies of Water
7470,3,NOVEL TITLES,,Language,Literature
7476,1,PARADES,(Alex: There are going to be a lot of them tomorrow.),Entertainment,Movies & Film
7482,2,FIGHTIN' WORDS,,Language,Words & Word Play
7483,3,WOMEN OF THE 1930s,,History,Famous Women
7492,2,RIDING I-10,,Geography,Cities
7495,2,PRETTY PICTURES,,Culture,Art
7500,1,A ROYAL SUM-UP,,History,Monarchies
7503,2,WORLD CAPITALS,,Geography,Cities
7506,2,THE NOBEL PEACE PRIZE,,Culture,Awards
7516,2,SMALL ISLANDS,,Geography,Islands
7517,2,FROM FILM TO TV,,Entertainment,Television
7519,2,COLLEGE TOWNS,,Other,Colleges & Universities
7520,2,POET-POURRI,,Language,Literature
7529,2,MEDICINE,,Science,Health
7533,2,"""P""AINTERS & ""P""AINTING",,Culture,Art
7536,1,HAIL TO THE CHIEF,,Politics,Government
7537,1,THE DIRECTOR'S CHAIR,,Entertainment,Movies & Film
7538,1,PEOPLE YOU CAN EAT,,Culture,Food & Drink
7546,2,WOMEN WRITERS,,Language,Literature
7548,3,BESTSELLING AUTHORS,,Language,Literature
7550,1,THE BOOK OF RUTH,,Sports,Teams
7556,2,BROADWAY'S HAL PRINCE,(Alex: A very talented man.),Culture,Theatre
7557,2,A KITTY CAT-EGORY,,Nature,Zoology
7560,2,ANAGRAMMED FOOD & DRINK,,Culture,Food & Drink
7561,3,U.S. BODIES OF WATER,,Geography,Bodies of Water
7568,2,WORLD CAPITALS,,Geography,Cities
7571,2,HERBS & SPICES,,Culture,Food & Drink
7582,2,3-LETTER WORDS,,Language,Letters & Letter Play
7585,2,POETS & POETRY,,Language,Literature
7588,1,STATE TREES,,Nature,Trees
7589,1,ENTERTAINMENT AWARDS,,Entertainment,The Oscars
7590,1,SYMBOLIC STOCKS,,Business,Companies
7603,1,THE OLD COLLEGE TRY,,Other,Colleges & Universities
7608,2,STORIED HOTELS,,Other,Hotels
7609,2,FLOWERS,,Nature,Plants
7614,1,BROADWAY: IT'S A CRIME!,,Culture,Theatre
7617,1,BEER COUNTRY OF ORIGIN,,Geography,Countries
7620,2,TEAMS' RETIRED JERSEYS,,Sports,Teams
7625,3,'60s OSCAR-WINNING FILMS,,Entertainment,Movies & Film
7633,2,TREES,,Nature,Trees
7638,3,EXPLORING,,Other,Flags
7645,2,U.S. CONGRESSES,,Politics,Government
7655,1,BEVERAGES,,Culture,Food & Drink
7659,2,SPORTS 2006,,Sports,Teams
7665,1,GOOD TOMES,,Language,Literature
7671,2,MATH,,Other,Numbers & Number Play
7672,2,FOREIGN CINEMA,,Entertainment,Movies & Film
7674,2,SHALL WE PLAY A GAME?,,Entertainment,Games
7677,3,COUNTRIES OF THE WORLD,,Geography,Countries
7679,1,SPORTS ILLUSTRATED ALMANAC  LISTINGS,,Sports,Competition
7681,1,PAGE BURNERS,,Language,Literature
7687,2,BEWITCHED,,Entertainment,Movies & Film
7698,2,GEOGRAPHIC FILM & TV,,Entertainment,Movies & Film
7708,1,ISLANDS IN LITERATURE,,Geography,Islands
7712,2,FRUITS & VEGETABLES,,Culture,Food & Drink
7717,1,LITERARY GEOGRAPHY,,Language,Literature
7722,1,SPEAK IN HAWAIIAN,,Language,Words & Word Play
7723,2,SOUNDS LIKE MERRIE OLDE ENGLAND,,Geography,Cities
7729,3,BEST PICTURE OSCAR WINNERS,,Entertainment,The Oscars
7737,2,WOMEN IN SONG,,Music,Contemporary Music
7738,2,VICE PRESIDENTS,,Politics,Presidents
7739,2,STATELY MUSEUMS,(Alex: You have to identify the state.),Culture,Museums
7748,1,ROLE,,Entertainment,Movies & Film
7755,3,THE GREEK ALPHABET,,Language,Letters & Letter Play
7757,1,YOU'VE GOT COMPANY,,Business,Companies
7761,1,ONLY SMALL ACTORS,,Entertainment,Movies & Film
7766,2,WRITING IN FICTION,,Language,Literature
7768,3,GOVERNORS,,Politics,Government
7770,1,THE 3rd FILM IN THE SERIES,,Entertainment,Movies & Film
7771,1,WEBSITES,,Entertainment,Internet
7772,1,YANGTZE DOODLE,,Geography,Bodies of Water
7773,1,GO ON A DIET,,Culture,Food & Drink
7775,2,FLOWERS,,Nature,Plants
7776,2,THE GREAT AMERICAN SONGBOOK,,Music,Contemporary Music
7777,2,MUSEUMS,,Culture,Museums
7779,2,THE WOMEN OF CONGRESS,,Politics,Government
7788,2,AMERICAN WORLD CAPITALS,,Geography,Cities
7795,1,AMERICAN GOVERNMENT,,Politics,Government
7803,2,LITERARY INSPIRATIONS,,Language,Literature
7807,3,BEST PICTURE OSCAR WINNERS,,Entertainment,The Oscars
7820,3,LITERARY QUOTES,,Language,Literature
7821,1,WORLD CITIES,,Geography,Cities
7827,2,ROUTE 66 REVISITED,,Geography,Cities
7830,2,LET'S GO SHOPPING,,Entertainment,Internet
7831,2,'60s MUSIC,,Music,Contemporary Music
7837,1,MR. OR MS. MAYOR,,Geography,Cities
7838,1,NATIONAL FLAGS,,Other,Flags
7840,2,EUROPEAN COMPOSERS,,Music,Classical Music
7849,1,WORD & PHRASE ORIGINS,,Language,Phrases
7855,2,BRITISH ROYALTY,,History,Monarchies
7867,2,N-O!,(Alex: Are we continuing the first round?),Culture,Fashion
7878,2,AFRICAN-AMERICAN AUTHORS,,Language,Literature
7884,3,'50s POP HITS,"(Alex: If you were too young to remember Marilyn Monroe, you're too young to remember this!)",Music,Contemporary Music
7885,1,OFFICIAL STATE THINGS,,Geography,States
7886,1,MULTI-MILLION SELLING ALBUMS,,Music,Contemporary Music
7892,2,BEASTLY MOVIE TITLES,,Entertainment,Movies & Film
7895,2,ART CLASS,,Culture,Art
7904,2,VIENNA,,Other,Hotels
7905,2,MUSICAL THEATRE,,Culture,Theatre
7906,2,BOOKS OF THE BIBLE,,Language,Literature
7913,1,IT'S A DOG'S LIFE,,Nature,Pets
7918,2,SITCOMS BY EPISODE,,Entertainment,Television
7921,2,LOUNGING AT THE OPERA,,Culture,Theatre
7925,1,TV JAILBIRDS,,Entertainment,Television
7929,1,YOUR TEETH,,Science,Teeth & Dentistry
7931,2,NCAA TEAM NAME'S THE SAME,,Other,Colleges & Universities
7932,2,WOMEN IN GOVERNMENT,,Politics,Government
7933,2,ART STYLE ETYMOLOGY,,Culture,Art
7938,1,THE GRIDIRON,(Alex: An all-celebrity category.),Entertainment,Games
7940,1,BIBLICAL PAIRS,,Religion,God & Gods
7943,2,ENGLISH LITERATURE,,Language,Literature
7944,2,ANCIENT COINS,,Other,Money
7947,2,MY SUITE,,Music,Classical Music
7951,1,TV ROLES,,Entertainment,Television
7954,1,FOOD PHRASES,,Culture,Food & Drink
7957,2,THE DEVIL,,Entertainment,Movies & Film
7964,1,WE LOVE BROADWAY MUSICALS,,Culture,Theatre
7967,1,HIGHWAYS & BYWAYS,,Geography,Cities
7969,2,REACH FOR THE TOP,,Geography,Mountains
7974,2,MY LIFE IN GAME SHOWS,(Alex: All of them are linked by...),Entertainment,Games
7975,3,THE OSCARS,,Entertainment,The Oscars
7983,2,THE MUSICAL FABRIC STORE,,Music,Contemporary Music
7985,2,AFRICAN ANIMALS,,Nature,Zoology
7989,1,AMERICAN HISTORY,,Politics,Government
7997,2,CENTRAL AMERICA,,Geography,Countries
8002,1,THE CIVIL WAR,"(Alex: Well, maybe not so much fun on that one.)",History,War
8003,1,ARE YOU READY FOR SOME FOOTBALL?,(Alex: Yes.),Sports,Teams
8006,1,HOLIDAYS & OBSERVANCES,,Culture,Events
8007,1,IN THE MIDDLE OF THE STATE,"(Alex: We'll give you some letters from the middle of a state, you have to tell us what the state is.)",Geography,States
8016,1,SPORTS 2000,,Sports,Competition
8017,1,CITIES,,Geography,Cities
8018,1,"PICK ME, PICASSO",,Culture,Art
8021,2,BALLET,,Culture,Theatre
8022,2,TV & MOVIE ACTORS,,Entertainment,Television
8026,2,MERE CASH,,Other,Money
8033,1,SPRING,,Geography,Cities
8034,2,MOUNTAINS,,Geography,Mountains
8036,2,LITERARY CHARACTERS,,Language,Literature
8037,2,TV MOVIES,,Entertainment,Television
8038,2,ANAGRAMMED U.S. CITIES,,Geography,Cities
8039,2,THIS PLACE IS A ZOO!,,Nature,Zoology
8040,3,SPORTS CHAMPIONS,,Sports,Competition
8041,1,LITERATURE,,Language,Literature
8042,1,BANDS,,Music,Contemporary Music
8044,1,PRESIDENTS SINCE 1970,,Politics,Presidents
8061,2,FLAG TERMS,,Other,Flags
8068,1,MOVIES BY THE NUMBERS,(Alex: There will probably be a number in each correct response.),Entertainment,Movies & Film
8070,1,U.S. CITIES,,Geography,Cities
8073,2,SHAKESPEARE,,Language,Shakespeare
8082,1,WAR STORIES,(Alex: You have to identify the war.),History,War
8090,2,AIN'T THAT AMERICA,,Geography,States
8092,3,FILM CLASSICS,,Entertainment,Movies & Film
8096,1,MAGAZINES,,Entertainment,Magazines & Newspapers
8097,1,KAREEM,,Sports,Teams
8101,2,MYTH INFORMATION,,Religion,God & Gods
8103,2,THE ART OF MOZART,,Music,Classical Music
8105,3,CLASSIC SITCOMS,,Entertainment,Television
8111,1,MERCURY,,Science,Outer Space
8117,2,WORD ORIGINS,,Language,Words & Word Play
8118,3,THE MOVIES,,Entertainment,Movies & Film
8125,2,CABINET SECRETARIES,,Politics,Government
8126,2,I THINK I MISSED THAT MOVIE,,Entertainment,Movies & Film
8127,2,ART,,Culture,Art
8142,2,OFF-BROADWAY 2000,,Culture,Theatre
8151,2,HISTORICAL FICTION,,Language,Literature
8153,2,OPERA 101,,Culture,Theatre
8157,3,STATES OF MEXICO,,Geography,States
