categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
5991,1,MUPPET NEWS,,Entertainment,Movies & Film
5992,1,BAKING 3s,,Culture,Food & Drink
5993,1,THE SUPER BOWL,,Sports,Teams
5994,1,JULIA,,History,Famous Women
5995,1,"THROW THE ""BOOK"" AT 'EM!",,Language,Literature
5996,2,INSECTS,,Nature,Zoology
5997,2,BEN & JENNIFER FILMS,,Entertainment,Movies & Film
5998,2,YOU AUTO KNOW THIS,,Business,Companies
5999,2,THE VIETNAM ERA,,Politics,Government
6000,2,POTPOURRI,,Language,Words & Word Play
6001,2,"SOFT ""C""",,Geography,Cities
6002,3,THE 16th CENTURY,,History,Chronology
6003,1,MY LITTLE BLACK BOOK,,Culture,Fashion
6004,1,IN THE 2005 ESPN ALMANAC,,Sports,Competition
6005,1,"""A"" MEN",,Geography,Cities
6007,1,THEY COME IN SEVENS,,Religion,The Church
6008,1,3 Es PLEASE,,History,Famous Women
6009,2,AFRICAN-AMERICAN LIT,,Language,Literature
6010,2,"I ""WONDER""",,Culture,Theatre
6011,2,CONTEMPORARIES,,Language,Literature
6012,2,IT'S ALL A PLANT,,Nature,Plants
6013,2,PRE-CIVIL WAR AMERICA,,History,War
6014,2,RHYMES WITH SONY,,Language,Words & Word Play
6015,3,POLITICAL GEOGRAPHY,,Geography,Islands
6016,1,A ROLL OF THE DICE,,Entertainment,Games
6018,1,CHIMP-POURRI,,Nature,Zoology
6019,1,YOU SAY YOU WANT A REVOLUTION,,Geography,Cities
6020,1,"WELL, YOU ""NO""",,Language,Words & Word Play
6021,1,WE ALL WANT TO CHANGE THE WORLD,,Politics,Law
6022,2,EUROPEAN CITIES,,Geography,Cities
6023,2,"""BLACK"" & ""WHITE"" MOVIES",,Entertainment,Movies & Film
6024,2,A 5-CHAPTER STORY ABOUT STORIES,,Language,Literature
6025,2,4 PLAY,,Science,Outer Space
6026,2,YOU RULE!,(Alex: We need the country.),History,Monarchies
6027,2,FROM A TO Y,"(Alex: Each correct response will begin with an ""A"" and end with the letter ""Y"".)",Language,Phrases
6028,3,AMERICAN THEATRE HISTORY,,Culture,Theatre
6029,1,5 BANDS,,Music,Contemporary Music
6030,1,THE REPLACEMENTS,,Science,Health
6031,1,THE FALL,,Politics,Law
6032,1,'HUSKER DO,,Politics,Presidents
6033,1,THE ENGLISH BEAT,,Geography,Cities
6034,1,"BIG ""STAR""",,Other,Hotels
6036,2,MAJOR LEAGUE BASEBALL NICKNAMES,,Sports,Teams
6037,2,"""O""PERA",,Culture,Theatre
6038,2,WORLD MUSEUMS,,Culture,Museums
6039,2,LIFE SCIENCE,,Science,Health
6040,2,DOUBLE MEANINGS,"(Alex: Each clue in this last category will have two blanks, and the correct response will be the one word fill both of those blanks--single word.)",Language,Words & Word Play
6041,3,LITERARY TITLES,,Language,Literature
6042,1,THE QUOTABLE BEN FRANKLIN,,Language,Literature
6043,1,MAPMAKING,,Language,Words & Word Play
6044,1,THE 2001 WORLD SERIES,,Sports,Teams
6045,1,ORCHESTRAS,,Geography,Cities
6046,1,FROM FRANCE,,Culture,Food & Drink
6047,1,BIRD VERBS,,Nature,Birds
6048,2,THE SOUTH PACIFIC,,Geography,Islands
6049,2,A PINT OF ALEC GUINNESS,,Entertainment,The Oscars
6050,2,WELL DOCUMENTED,,Geography,Cities
6051,2,PARTNERS' LAST NAMES,,Language,Words & Word Play
6052,2,THEIR FIRST NOVELS,,Language,Literature
6053,2,"CATCHING SOME ""Z""s",,Geography,Cities
6054,3,1980s BUSINESS,,Entertainment,Internet
6055,1,ASTRONOMY,,Science,Outer Space
6056,1,SPOUSE IN COMMON,,Entertainment,Movies & Film
6057,1,AMERICANA,,Politics,Government
6058,1,THAT '70s NEWS ITEM,,Geography,Cities
6059,1,PEOPLE & PLACES,,Geography,Cities
6060,1,BEASTLY LANGUAGE,,Language,Words & Word Play
6061,2,small state capitals,,Geography,Cities
6062,2,QUOTABLE OSCAR HOSTS,"(Alex: Since the Academy Awards are coming up this weekend, we have...)",Entertainment,Television
6063,2,J.R.,,Geography,Cities
6064,2,FURNITURE,,Language,Words & Word Play
6065,2,PLAYS,,Language,Shakespeare
6066,2,"""GRAY"" MATTER",,Language,Words & Word Play
6067,3,BESTSELLING AUTHORS,,Language,Literature
6068,1,U.S. PORT CITIES,,Geography,Cities
6069,1,HOLLYWOOD LEFTIES,,Entertainment,Movies & Film
6070,1,ARTS & CRAFTS,,Language,Words & Word Play
6071,1,QUOTATIONS,,Language,Literature
6072,1,"HEY, ""BABY""",,Language,Words & Word Play
6073,1,AFRICAN-AMERICANA,"(Alex: And finally, in honor of Martin Luther King Day...)",Geography,Cities
6074,2,ROYAL BRITANNIA,,History,Monarchies
6075,2,TV DRAMAS BY EPISODE,,Entertainment,Television
6076,2,ARCHITECTURE,,Language,Words & Word Play
6077,2,OFFICIAL STATE THINGS,,Geography,States
6078,2,MY NAME IS EARL WARREN,,Politics,Law
6079,2,I JUST LIKE SAYING THESE WORDS,,Language,Words & Word Play
6080,3,AMERICAN LITERATURE,,Language,Literature
6081,1,RUSSIAN LEADERS,,Language,Literature
6082,1,CELEBRITY DOG BREEDS,,Nature,Pets
6083,1,NOW THAT'S INVENTIVE!,,Language,Words & Word Play
6084,1,"GIMME AN ""F""",,Culture,Theatre
6085,1,YOU GOTTA HAVE ART,,Culture,Art
6086,1,MILES & MILES & MILES OF ART,,Language,Literature
6087,2,BODIES OF WATER,,Geography,Bodies of Water
6088,2,ENTERTAINING WOMEN,,History,Famous Women
6089,2,SPEED HAMLET,,History,Monarchies
6090,2,THAT'S SOME OF YOUR BUSINESS,,Business,Companies
6091,2,1957,,Geography,Cities
6092,2,U.S. STATE NAMES,,Geography,States
6093,3,THE U.S. GOVERNMENT,,Politics,Government
6094,1,U.S. GEOGRAPHY,,Geography,Cities
6095,1,POP MUSIC PAIRINGS,,Music,Contemporary Music
6096,1,HISTORIC PEOPLE,,Language,Words & Word Play
6097,1,1998 QUOTATIONS,,Politics,World Leaders
6098,1,LLAMA-RAMA,,Nature,Zoology
6099,1,DING DONG,,Music,Contemporary Music
6100,2,ENGLISH ROYALTY,,History,Monarchies
6101,2,DOUBLE DOUBLE LETTERS,(Alex: Each correct response will be a word that has 2 sets of double letters),Language,Words & Word Play
6102,2,"""Mc"" MOVIE STARS",,Entertainment,Movies & Film
6103,2,THE BARD WRITES,,Language,Shakespeare
6104,2,LAMA-RAMA,,Language,Words & Word Play
6105,2,PING-PONG,,Sports,Competition
6106,3,ORGANIZATIONS,,Geography,Cities
6107,1,MEDICINE,,Science,Health
6108,1,JOIN THE TEAM,,Sports,Teams
6109,1,ODDS & ENDS,,Geography,Cities
6110,1,FICTIONAL INDIANS,,Entertainment,Television
6111,1,"YOU SHOULD ""C""",,Geography,Countries
6112,1,THE STATE I'M IN,,Geography,Cities
6113,2,THOMAS MORE,,Culture,Art
6114,2,TV & MOVIE ACTORS,,Entertainment,Movies & Film
6115,2,EARTH SCIENCE,,Geography,Cities
6116,2,BE A ROADS SCHOLAR,(Alex: Notice the spelling),History,Monarchies
6117,2,WHICH CAME FIRST?,,Language,Words & Word Play
6118,2,TALKING ITALIAN,,Language,Words & Word Play
6119,3,ARTISTS,,Culture,Art
6120,1,THE SWEET 1600s,,History,Monarchies
6121,1,THE NATIONAL PASTIME,,Sports,Teams
6122,1,"""E""OGRAPHY",,Geography,Cities
6123,1,CHRISTIANITY,,History,Monarchies
6124,1,A FASHIONABLE CATEGORY,,Culture,Fashion
6125,1,"""IRISH"" STEW",,Language,Words & Word Play
6126,2,AMERICAN DIPLOMATS,,Geography,Countries
6127,2,POETIC FEET,(Alex: What?),Language,Words & Word Play
6128,2,HISTORIC AMOURS,,History,Monarchies
6129,2,THE JIMMY STEWART FILM FESTIVAL,,Entertainment,Movies & Film
6130,2,"LITERARY CROSSWORD CLUES ""T""",,Language,Words & Word Play
6131,2,EUPHEMISMS,,Language,Words & Word Play
6132,3,SPACE,,Science,Outer Space
6133,1,COLORFUL LITERATURE,,Language,Literature
6134,1,SYMBOLIC RODENTS,,Language,Words & Word Play
6135,1,THEY'RE STONED,,Entertainment,Movies & Film
6136,1,CORN-UCOPIA,,Business,Brands
6137,1,INSTRUMENT BY PERFORMERS,"(Alex: We'll give you the performers, you identify the instrument.)",Language,Words & Word Play
6138,1,THE BOD SQUAD,,Language,Words & Word Play
6139,2,BORN IN IRELAND,(Alex: Since no one's mentioned St. Patrick's Day yet),Entertainment,Movies & Film
6140,2,THE 8th CENTURY,,Religion,The Church
6141,2,CINEMATIC TITLE PAIRS,,Entertainment,Movies & Film
6142,2,SCIENTISTS,,Business,Companies
6143,2,3-LETTER WORDS,,Language,Words & Word Play
6144,2,JEOPARDY! BOOBY TRAPS,"(Alex: These are clues that include some traditional key words, so watch out for them!)",Geography,Cities
6145,3,HISTORIC AMERICAN HOMES,,Geography,Cities
6146,1,LANDMARKS,,Geography,Cities
6147,1,TV FINALES,(Alex: You have to name the show whose final episode we describe.),Entertainment,Television
6148,1,MANNA FEST,,Language,Literature
6149,1,KIDNAPPED,,Geography,Cities
6150,1,PLURALS,,Science,Teeth & Dentistry
6151,1,ON THE RAILS,,Language,Words & Word Play
6152,2,WOMEN AUTHORS,,Language,Literature
6153,2,RETIRED JERSEYS,(Alex: You have to identify the team that has honored the players we name.),Language,Words & Word Play
6154,2,MUTILATED ART,,Culture,Art
6155,2,FEAR,,Language,Words & Word Play
6156,2,"AND ""LO"" THING",,Language,Words & Word Play
6157,2,IN LAS VEGAS,,Other,Hotels
6158,3,18th CENTURY AMERICANS,,History,Chronology
6160,1,BOND MOVIES BY INITIALS,,Entertainment,Movies & Film
6161,1,COLORFUL CHARACTERS,,Language,Literature
6162,1,SEAFOOD,,Language,Words & Word Play
6163,1,STATE SONG LYRICS,(Alex: You have to identify the state.),Music,Contemporary Music
6164,1,GOOD SENSE,"(Alex: In fact, each correct response will be one of the five senses.)",Language,Words & Word Play
6165,2,QUEEN,,History,Monarchies
6166,2,WE ARE THE CHAMPIONS,,Sports,Competition
6167,2,UNDER PRESSURE,,Science,Health
6168,2,BOHEMIAN RHAPSODY,,Geography,Cities
6169,2,KEEP YOURSELF ALIVE,,Science,Health
6170,2,"ANOTHER ONE BITES THE ""UST""",,Culture,Dance
6171,3,ANIMATED CHARACTERS,,Language,Words & Word Play
6172,1,COLONIAL AMERICA,,Language,Words & Word Play
6173,1,DISNEY MOVIES BY CHARACTER,(Alex: We'll give you the character.),History,Monarchies
6174,1,HOWARD'S END,,Other,Hotels
6175,1,FEELS LIKE THE FIRST TIME,,Entertainment,Movies & Film
6176,1,THAT'S NONE OF YOUR BUSINESS,,Business,Companies
6177,1,"BUZZ ""OFF""!",,Language,Words & Word Play
6178,2,MARINE LIFE,,Geography,Bodies of Water
6179,2,FAMOUS JEWISH ATHLETES,,Sports,Competition
6180,2,AMERICAN ISLANDS,,Geography,Islands
6181,2,"FICTION, POLITICAL STYLE",,Language,Literature
6182,2,AIR TRAFFIC CONTROL,,Language,Words & Word Play
6183,2,-ISH,,Language,Words & Word Play
6184,3,WORD ORIGINS,,Language,Words & Word Play
6185,1,THE SHAKESPEARE CHARACTER WHO SAID...,,Language,Shakespeare
6186,1,HOT TUNES,,Music,Contemporary Music
6187,1,IT'S CAPITALIZED,,Language,Words & Word Play
6188,1,STATELY ARENAS,(Alex: We'll give you the arena.  You give us the state where those arenas stand.),Geography,Cities
6189,1,A FEW GOOD MEN,,Entertainment,Television
6190,1,MAGAZINES & NEWSPAPERS,,Entertainment,Magazines & Newspapers
6191,2,GEOLOGY,,Geography,Cities
6192,2,AN ACTOR'S LIFE FOR ME,,Entertainment,Movies & Film
6193,2,EUROPE,,Geography,Countries
6194,2,I FIND THAT HAILE SELASSIE,,Language,Words & Word Play
6195,2,SAINTS,,History,Chronology
6196,2,"THE HEEBEE ""G.B.""s","(Alex: There are two words in each correct response: one word beginning with a G, one word beginning with a B.)",History,Chronology
6197,3,RECENT BOOKS,,Language,Literature
6198,1,POETS & POETRY,,Language,Literature
6199,1,THE WIDE WORLD OF SPORTS,,Sports,Competition
6200,1,NAMES OF THE '60s,,Language,Words & Word Play
6201,1,THE LARGEST U.S. STATE,(Alex: ...in area.),Geography,States
6202,1,LIP GLOSS,,Language,Words & Word Play
6203,1,"BEGINS & ENDS IN ""G""",,Politics,Law
6205,2,ALBUMS,,Music,Contemporary Music
6206,2,A YEAR TO REMEMBER,,Religion,The Church
6207,2,ALSO A MOUNTAIN,,Language,Words & Word Play
6208,2,LUCY!,,Geography,Cities
6209,2,YOU GOT SOME SPLEENING TO DO,,Science,Health
6210,3,BUSINESS INNOVATIONS,,Geography,Cities
6211,1,THE FABULOUS '50s,(Alex: You're all too young to remember!),Language,Words & Word Play
6212,1,WORLD CELEBRITIES,,Geography,Cities
6213,1,REAL U.S. LOCALES,,Geography,Cities
6214,1,SCIENCE & NATURE,,Science,Health
6215,1,DO THE HITS,,Music,Contemporary Music
6216,1,"CROSSWORD CLUES ""T""",,Language,Words & Word Play
6217,2,GERMAN LITERATURE,(Alex: Feeling lucky?),Language,Literature
6218,2,ORGANIZATIONAL ALPHABET SOUP,(Alex: You have to identify the abbreviations we'll give you),Language,Words & Word Play
6219,2,MEDALS & DECORATIONS,,Religion,The Church
6220,2,THE QUESTION IS...,,Language,Words & Word Play
6221,2,COOL CATS,,Entertainment,Television
6222,2,HAUTE DOGS,,Nature,Pets
6223,3,THE ACADEMY AWARDS,,Entertainment,The Oscars
6224,1,BODIES OF WATER,,Geography,Bodies of Water
6225,1,A BAR EXAM,(Alex: In which you have to name the type of liquor),Language,Words & Word Play
6226,1,WORDS WE DON'T USE ENOUGH,,Language,Words & Word Play
6227,1,HOTELS,,Other,Hotels
6228,1,PEOPLE'S SEXIEST MEN ALIVE,(Alex: I'm not in it!),Entertainment,Movies & Film
6229,1,BANNED AS PETS IN NYC,,Nature,Parks
6230,2,HISTORICAL NOVELS,,Language,Literature
6231,2,CALL ME W,,Language,Literature
6232,2,EMMY FACTS,,Entertainment,Television
6233,2,THE CHIEF JUSTICE FILES,,Politics,Law
6234,2,"IT'S ""ALL""",,Language,Phrases
6235,2,A COMMUNIST PLOT,,Geography,Cities
6236,3,THEATRE,,Language,Shakespeare
6237,1,MADE UP,,Business,Brands
6238,1,HISTORIC LEADERS,,Politics,Presidents
6239,1,3-LETTER ANIMALS,,Nature,Zoology
6240,1,50 YEARS OF PEANUTS,(Alex: The comic strip),Language,Words & Word Play
6241,1,THEY'RE LYRICAL,,Music,Contemporary Music
6242,1,EXCLAMATIONS!,,Language,Words & Word Play
6243,2,MADE UP,,Entertainment,Television
6244,2,U.S. GEOGRAPHY,,Geography,Mountains
6245,2,HOLIDAYS & OBSERVANCES,,Culture,Events
6246,2,NOTED NATIVE AMERICANS,,Geography,Cities
6247,2,ARTISTS ON FILM,,Culture,Art
6248,2,"""Q"" ME",,Geography,Cities
6249,3,1999 BOOKS,,Language,Literature
6250,1,EUROPEAN CAPITALS,,Geography,Cities
6251,1,REBEL WITHOUT A CAUSE,,Entertainment,Movies & Film
6252,1,BREAKFAST CEREAL CHARACTERS,(Alex: You have to identify the cereal.),Culture,Food & Drink
6253,1,ROADSIDE ATTRACTIONS,,Geography,Cities
6254,1,I SPY,,Language,Literature
6255,1,"WITH MY LITTLE ""EYE""",,Science,Health
6256,2,NONFICTION BESTSELLERS,,Language,Literature
6257,2,LIGHTHOUSES,,Geography,Cities
6258,2,CLASSIC TV EPISODES,(Alex: You have to identify the show or series.),Entertainment,Television
6259,2,19th CENTURY WOMEN,,History,Monarchies
6260,2,WORDS FROM THE HEART,,Language,Words & Word Play
6261,2,POTPOURRI,,History,Famous Women
6262,3,THE 13 COLONIES,,Language,Words & Word Play
6263,1,20th CENTURY U.S. PRESIDENTS,,Politics,Presidents
6264,1,FOOD ON FILM,,Entertainment,Movies & Film
6265,1,THE VIRGIN MARY,,History,Famous Women
6266,1,SHELLS,,Nature,Zoology
6267,1,-OLOGIES,,Nature,Birds
6268,1,"""B.S.""",,Geography,Cities
6269,2,WORLD WAR II,,History,War
6270,2,NATIONS' FAVORITE SPORTS,,Sports,Competition
6271,2,PEOPLE IN VOGUE,(Alex: The magazine.),Entertainment,Movies & Film
6272,2,SHAKESPEAREAN DYING WORDS,(Alex: You have to identify the speaker for us.),Language,Shakespeare
6273,2,WHERE THERE'S A VILLE,,Geography,Cities
6274,2,"THERE'S AN ""A""",,History,Famous Women
6275,3,ARLINGTON NATIONAL CEMETERY,,Geography,Cities
6276,1,1890s SCIENCE,,Science,Outer Space
6277,1,NOTABLE NASHES,,History,War
6278,1,ALL THINGS BRITISH,,Religion,The Church
6279,1,NAME THAT FLICK,,History,Famous Women
6280,1,WRITERS BY MIDDLE NAME,,History,Chronology
6281,1,IN 2 WORDS,(Alex: Each correct response will be 2 words.),Language,Words & Word Play
6282,2,FERDINAND & ISABELLA,(Alex: What a team!),History,Monarchies
6283,2,MEAT & POTATOES,(Alex: A better team!),Culture,Food & Drink
6284,2,HITHER & YON,,Geography,Bodies of Water
6285,2,ROCK & ROLL,,Music,Contemporary Music
6286,2,THIS & THAT,,Culture,Fashion
6287,2,"""S"" & ""M""",,Language,Words & Word Play
6288,3,BUSINESS & INDUSTRY,,Entertainment,Internet
6289,1,A LOSING BATTLE,,Geography,Cities
6290,1,STORY OF MY LIFE,,Language,Words & Word Play
6291,1,DISNEY DOGS,,Nature,Pets
6292,1,AROUND THE HOUSE,,Language,Words & Word Play
6293,1,THE BOY SCOUTS,,Entertainment,Magazines & Newspapers
6294,1,"""B"" PREPARED",,Science,Health
6295,2,NEW YORK LANDMARKS,,Geography,Cities
6296,2,COLOR TV,,Entertainment,Television
6297,2,BRIEF BIOS,,Language,Literature
6298,2,CLOTH & FABRICS,(Alex: That sounds exciting!),Culture,Fashion
6299,2,ROYAL FEMALE NICKNAMES,,History,Monarchies
6300,2,ODD WORDS,"(Alex: Sorry, folks, I just can't get excited about ""Cloth & Fabrics!"")",Language,Letters & Letter Play
6301,3,FAMOUS AMERICANS,,Language,Words & Word Play
6302,1,20th CENTURY USA,,History,Chronology
6303,1,HORROR MOVIE VILLAINS,(Alex: We want you to name the villainous character.),Entertainment,Movies & Film
6304,1,WATCH THE BIRDIE,,Nature,Birds
6305,1,OBVIOUS ANSWERS,,Language,Letters & Letter Play
6306,1,AMERICAN WRITERS,,Language,Literature
6307,1,"THE ""ND""",,Culture,Fashion
6308,2,FAMOUS NATIVE AMERICANS,,History,Famous Women
6309,2,WORD ORIGINS,,Language,Words & Word Play
6310,2,THE LAST AMERICAN TO WIN THE GOLD,,Sports,Competition
6311,2,WORLD GEOGRAPHY,,Geography,Bodies of Water
6312,2,MICROSOFT,,Language,Words & Word Play
6313,2,WINDOWS,,Language,Words & Word Play
6314,3,SINGERS,,Language,Literature
6315,1,FIRST THINGS FIRST,(Alex: Obviously!),Language,Words & Word Play
6316,1,HE'S MY SECRETARY OF STATE!,"(Alex: You have to name the U.S. president, of course!)",Politics,Government
6317,1,GHOST STORIES,,Entertainment,Movies & Film
6318,1,BIOLOGY,,Culture,Food & Drink
6319,1,U.S.A.,,Geography,States
6320,1,TOOL TIME?,,Language,Words & Word Play
6321,2,DANCE,,Culture,Dance
6322,2,STAMPS CELEBRATE THE 19-AUGHTS,,Other,Stamps
6323,2,SPORTS STARS,,Sports,Competition
6324,2,NATIONS' MOST POPULOUS CITIES,,Geography,Cities
6325,2,WHO WANTS TO BE A MILLIONAIRE?,,Entertainment,Movies & Film
6326,2,"""I"" DO",,Language,Words & Word Play
6327,3,MUSICAL INSTRUMENTS,,Culture,Theatre
6328,1,COUNTRIES BY ORDER,(Alex: We'll give you the order),Geography,Cities
6329,1,INTERNATIONAL FOOD & DRINK,,Culture,Food & Drink
6330,1,VOICE TALENT,,Nature,Pets
6331,1,BANNED ON EBAY,,Language,Words & Word Play
6332,1,FAMOUS FACES,,Entertainment,Movies & Film
6333,1,"GIMME AN ""F""",,Geography,Cities
6334,2,THE HUNDRED YEARS' WAR,,History,War
6335,2,GLAND CENTRAL STATION,,Science,Health
6336,2,WOMEN WRITERS,,History,Famous Women
6337,2,SEARCHING THE GLOBE,,Geography,Islands
6338,2,TITLE ROLES,(Alex: Name the performer),Entertainment,Movies & Film
6339,2,GIVE ME SOME DIRECTION,,Language,Words & Word Play
6340,3,TEXTILES,(Alex: There's an exciting subject!),Sports,Competition
6341,1,"SUDBURY, MY HOMETOWN",,Geography,Cities
6342,1,COLORS,,Other,Colors
6343,1,NOVEL OPENINGS,,Entertainment,Movies & Film
6344,1,MODERN SPORTS EQUIPMENT,(Alex: You have to identify the sport for us),Language,Words & Word Play
6345,1,WOODY GUTHRIE,,Language,Words & Word Play
6346,1,"ENDS IN ""I""",,Geography,Cities
6347,2,THE JET PROPULSION LABORATORY,(Alex: Gonna love that one!),Science,Outer Space
6348,2,CLASSIC CINEMA,,Entertainment,Movies & Film
6349,2,RITUALS,,Nature,Zoology
6350,2,MUSIC,,Music,Classical Music
6351,2,STATES' MEN,(Alex: Give their home state),Geography,Cities
6352,2,LITERARY BEFORE & AFTER,,Entertainment,Movies & Film
6353,3,WORLD CAPITALS,,Geography,Cities
6354,1,SCIENCE,,Language,Words & Word Play
6355,1,THE CINEMA,,Entertainment,Movies & Film
6356,1,NON-RELIGIOUS HOLIDAYS,,Culture,Events
6357,1,ISLANDS,,Geography,Islands
6358,1,NAME THE DECADE,,History,Monarchies
6359,1,DIRTY 4-LETTER WORDS,,Language,Words & Word Play
6360,2,LIONS,,Science,Teeth & Dentistry
6361,2,MASONS,,Language,Words & Word Play
6362,2,THE ROTARY CLUB,,Language,Words & Word Play
6363,2,ODD FELLOWS,,Language,Words & Word Play
6364,2,OPTIMISTS,,Science,Outer Space
6365,2,"THE ""Y""",,Language,Words & Word Play
6366,3,FICTIONAL CHARACTERS,,Language,Literature
6367,1,BASIC SCIENCE,,Nature,Birds
6368,1,HOLLYWOOD THRILLER PREVIEWS?,,Language,Words & Word Play
6369,1,LET'S TAKE A PEAK,,Geography,Mountains
6370,1,MAYORS,,Geography,Cities
6371,1,"IT DON'T MEAN A ""THING""",,Language,Words & Word Play
6372,1,IF IT AIN'T GOT THAT SWING,,Culture,Dance
6373,2,PULITZER PRIZE-WINNING DRAMAS,,Culture,Awards
6374,2,SCORING,,Other,Numbers & Number Play
6375,2,1807,,Geography,Cities
6376,2,FOR THE BIRDS,,Nature,Birds
6377,2,BACH IN THE SADDLE,,Music,Classical Music
6378,2,"CROSSWORD CLUES ""D""",,Geography,Countries
6379,3,FOREIGN CURRENCY,,Geography,Cities
6380,1,STATE CAPITALS,,Geography,Cities
6381,1,LET'S GO EAT,,Geography,Cities
6382,1,HOW ABOUT A REVIVAL?,,Music,Contemporary Music
6383,1,WILD WEST TALK,,Language,Words & Word Play
6384,1,THE SPIRIT OF '76,(Alex: The entire category is about the famous painting.),Politics,Government
6385,1,"RED, WHITE OR BLUE","(Alex: And in the spirit of '76, we have...)",Other,Colors
6386,2,SONNETS,,Language,Literature
6387,2,G-MEN & WOMEN,,History,Famous Women
6388,2,ANNIVERSARY GIFTS,,Entertainment,Television
6389,2,MED CENTER,"(Alex: This is a reference to the Mediterranean, not medical stuff.)",Geography,Islands
6390,2,GUINNESS SPORTS RECORDS,,Sports,Competition
6391,2,DIACRITICAL MARKS,,Language,Words & Word Play
6392,3,FILMS OF THE 1930s,,Culture,Theatre
6393,1,MEN IN BLACK,"(Alex: Yes, the motion picture.)",Entertainment,Movies & Film
6394,1,THE MIDDLE EAST,,Geography,Cities
6395,1,I MARRIED A STAR,,Entertainment,The Oscars
6396,1,THEATER TERMS,,Culture,Theatre
6397,1,TIME,,Geography,Cities
6398,1,"ROCK, PAPER OR SCISSORS",,Language,Words & Word Play
6399,2,POETS & POETRY,,Language,Literature
6400,2,MED. ABBREV.,,Science,Health
6401,2,WORDS IN COMBINATION,,Language,Words & Word Play
6402,2,ROCK,,Music,Contemporary Music
6403,2,PAPER,,Geography,Cities
6404,2,CAESARS,,Language,Words & Word Play
6405,3,19th CENTURY PRESIDENTS,,Politics,Presidents
6406,1,1967,,Politics,World Leaders
6407,1,FOOTBALL,,Sports,Teams
6408,1,MATT-ICULOUS,,History,Famous Women
